"Fecha","Variable","Valor","Código validación","Unidad"
"02/09/2023 06:40","Brillo do Ceo Nocturno","6.196","1","mag/arsec2"
"02/09/2023 06:50","Brillo do Ceo Nocturno","4.171","1","mag/arsec2"
"02/09/2023 07:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 07:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 07:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 07:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 07:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 07:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 08:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 08:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 08:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 08:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 08:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 08:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 09:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 09:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 09:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 09:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 09:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 09:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 10:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 10:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 10:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 10:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 10:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 10:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 11:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 11:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 11:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 11:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 11:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 11:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 12:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 12:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 12:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 12:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 12:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 12:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 13:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 13:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 13:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 13:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 13:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 13:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 14:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 14:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 14:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 14:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 14:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 14:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 15:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 15:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 15:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 15:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 15:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 15:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 16:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 16:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 16:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 16:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 16:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 16:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 17:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 17:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 17:20","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 17:30","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 17:40","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 17:50","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 18:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"02/09/2023 18:10","Brillo do Ceo Nocturno","1.198","1","mag/arsec2"
"02/09/2023 18:20","Brillo do Ceo Nocturno","6.008","1","mag/arsec2"
"02/09/2023 18:30","Brillo do Ceo Nocturno","6.138","1","mag/arsec2"
"02/09/2023 18:40","Brillo do Ceo Nocturno","6.438","1","mag/arsec2"
"02/09/2023 18:50","Brillo do Ceo Nocturno","7.016","1","mag/arsec2"
"02/09/2023 19:00","Brillo do Ceo Nocturno","7.818","1","mag/arsec2"
"02/09/2023 19:10","Brillo do Ceo Nocturno","8.613","1","mag/arsec2"
"02/09/2023 19:20","Brillo do Ceo Nocturno","9.957","1","mag/arsec2"
"02/09/2023 19:30","Brillo do Ceo Nocturno","11.621","1","mag/arsec2"
"02/09/2023 19:40","Brillo do Ceo Nocturno","13.450","1","mag/arsec2"
"02/09/2023 19:50","Brillo do Ceo Nocturno","15.625","1","mag/arsec2"
"02/09/2023 20:00","Brillo do Ceo Nocturno","17.035","1","mag/arsec2"
"02/09/2023 20:10","Brillo do Ceo Nocturno","17.497","1","mag/arsec2"
"02/09/2023 20:20","Brillo do Ceo Nocturno","17.623","1","mag/arsec2"
"02/09/2023 20:30","Brillo do Ceo Nocturno","17.654","1","mag/arsec2"
"02/09/2023 20:40","Brillo do Ceo Nocturno","17.670","1","mag/arsec2"
"02/09/2023 20:50","Brillo do Ceo Nocturno","17.670","1","mag/arsec2"
"02/09/2023 21:00","Brillo do Ceo Nocturno","17.655","1","mag/arsec2"
"02/09/2023 21:10","Brillo do Ceo Nocturno","17.628","1","mag/arsec2"
"02/09/2023 21:20","Brillo do Ceo Nocturno","17.577","1","mag/arsec2"
"02/09/2023 21:30","Brillo do Ceo Nocturno","17.562","1","mag/arsec2"
"02/09/2023 21:40","Brillo do Ceo Nocturno","17.470","1","mag/arsec2"
"02/09/2023 21:50","Brillo do Ceo Nocturno","17.428","1","mag/arsec2"
"02/09/2023 22:00","Brillo do Ceo Nocturno","17.555","1","mag/arsec2"
"02/09/2023 22:10","Brillo do Ceo Nocturno","17.556","1","mag/arsec2"
"02/09/2023 22:20","Brillo do Ceo Nocturno","17.567","1","mag/arsec2"
"02/09/2023 22:30","Brillo do Ceo Nocturno","17.582","1","mag/arsec2"
"02/09/2023 22:40","Brillo do Ceo Nocturno","17.576","1","mag/arsec2"
"02/09/2023 22:50","Brillo do Ceo Nocturno","17.540","1","mag/arsec2"
"02/09/2023 23:00","Brillo do Ceo Nocturno","17.123","1","mag/arsec2"
"02/09/2023 23:10","Brillo do Ceo Nocturno","17.229","1","mag/arsec2"
"02/09/2023 23:20","Brillo do Ceo Nocturno","17.415","1","mag/arsec2"
"02/09/2023 23:30","Brillo do Ceo Nocturno","17.477","1","mag/arsec2"
"02/09/2023 23:40","Brillo do Ceo Nocturno","17.465","1","mag/arsec2"
"02/09/2023 23:50","Brillo do Ceo Nocturno","16.903","1","mag/arsec2"
"03/09/2023 00:00","Brillo do Ceo Nocturno","17.273","1","mag/arsec2"
"03/09/2023 00:10","Brillo do Ceo Nocturno","16.982","1","mag/arsec2"
"03/09/2023 00:20","Brillo do Ceo Nocturno","16.952","1","mag/arsec2"
"03/09/2023 00:30","Brillo do Ceo Nocturno","17.342","1","mag/arsec2"
"03/09/2023 00:40","Brillo do Ceo Nocturno","16.895","1","mag/arsec2"
"03/09/2023 00:50","Brillo do Ceo Nocturno","16.521","1","mag/arsec2"
"03/09/2023 01:00","Brillo do Ceo Nocturno","16.691","1","mag/arsec2"
"03/09/2023 01:10","Brillo do Ceo Nocturno","16.977","1","mag/arsec2"
"03/09/2023 01:20","Brillo do Ceo Nocturno","17.296","1","mag/arsec2"
"03/09/2023 01:30","Brillo do Ceo Nocturno","17.214","1","mag/arsec2"
"03/09/2023 01:40","Brillo do Ceo Nocturno","17.169","1","mag/arsec2"
"03/09/2023 01:50","Brillo do Ceo Nocturno","17.129","1","mag/arsec2"
"03/09/2023 02:00","Brillo do Ceo Nocturno","17.013","1","mag/arsec2"
"03/09/2023 02:10","Brillo do Ceo Nocturno","17.133","1","mag/arsec2"
"03/09/2023 02:20","Brillo do Ceo Nocturno","17.108","1","mag/arsec2"
"03/09/2023 02:30","Brillo do Ceo Nocturno","17.072","1","mag/arsec2"
"03/09/2023 02:40","Brillo do Ceo Nocturno","17.148","1","mag/arsec2"
"03/09/2023 02:50","Brillo do Ceo Nocturno","17.084","1","mag/arsec2"
"03/09/2023 03:00","Brillo do Ceo Nocturno","17.076","1","mag/arsec2"
"03/09/2023 03:10","Brillo do Ceo Nocturno","17.087","1","mag/arsec2"
"03/09/2023 03:20","Brillo do Ceo Nocturno","17.115","1","mag/arsec2"
"03/09/2023 03:30","Brillo do Ceo Nocturno","17.075","1","mag/arsec2"
"03/09/2023 03:40","Brillo do Ceo Nocturno","17.065","1","mag/arsec2"
"03/09/2023 03:50","Brillo do Ceo Nocturno","17.108","1","mag/arsec2"
"03/09/2023 04:00","Brillo do Ceo Nocturno","17.081","1","mag/arsec2"
"03/09/2023 04:10","Brillo do Ceo Nocturno","17.121","1","mag/arsec2"
"03/09/2023 04:20","Brillo do Ceo Nocturno","17.097","1","mag/arsec2"
"03/09/2023 04:30","Brillo do Ceo Nocturno","17.180","1","mag/arsec2"
"03/09/2023 04:40","Brillo do Ceo Nocturno","17.164","1","mag/arsec2"
"03/09/2023 04:50","Brillo do Ceo Nocturno","17.051","1","mag/arsec2"
"03/09/2023 05:00","Brillo do Ceo Nocturno","16.892","1","mag/arsec2"
"03/09/2023 05:10","Brillo do Ceo Nocturno","16.922","1","mag/arsec2"
"03/09/2023 05:20","Brillo do Ceo Nocturno","16.633","1","mag/arsec2"
"03/09/2023 05:30","Brillo do Ceo Nocturno","15.350","1","mag/arsec2"
"03/09/2023 05:40","Brillo do Ceo Nocturno","13.278","1","mag/arsec2"
"03/09/2023 05:50","Brillo do Ceo Nocturno","11.115","1","mag/arsec2"
"03/09/2023 06:00","Brillo do Ceo Nocturno","9.256","1","mag/arsec2"
"03/09/2023 06:10","Brillo do Ceo Nocturno","7.721","1","mag/arsec2"
"03/09/2023 06:20","Brillo do Ceo Nocturno","6.302","1","mag/arsec2"
"03/09/2023 06:30","Brillo do Ceo Nocturno","6.229","1","mag/arsec2"
"03/09/2023 06:40","Brillo do Ceo Nocturno","6.126","1","mag/arsec2"
"03/09/2023 06:50","Brillo do Ceo Nocturno","2.998","1","mag/arsec2"
"03/09/2023 07:00","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
"03/09/2023 07:10","Brillo do Ceo Nocturno","0.000","1","mag/arsec2"
